# kx	ky
 0.371568627451	 0.636274509804
 0.373529411765	 0.636274509804
 0.375490196078	 0.636274509804
 0.377450980392	 0.636274509804
 0.379411764706	 0.636274509804
 0.381372549020	 0.636274509804
 0.383333333333	 0.636274509804
 0.283333333333	 0.638235294118
 0.285294117647	 0.638235294118
 0.287254901961	 0.638235294118
 0.289215686275	 0.638235294118
 0.291176470588	 0.638235294118
 0.293137254902	 0.638235294118
 0.295098039216	 0.638235294118
 0.297058823529	 0.638235294118
 0.299019607843	 0.638235294118
 0.300980392157	 0.638235294118
 0.302941176471	 0.638235294118
 0.304901960784	 0.638235294118
 0.306862745098	 0.638235294118
 0.308823529412	 0.638235294118
 0.310784313725	 0.638235294118
 0.312745098039	 0.638235294118
 0.314705882353	 0.638235294118
 0.316666666667	 0.638235294118
 0.318627450980	 0.638235294118
 0.320588235294	 0.638235294118
 0.322549019608	 0.638235294118
 0.324509803922	 0.638235294118
 0.326470588235	 0.638235294118
 0.328431372549	 0.638235294118
 0.330392156863	 0.638235294118
 0.332352941176	 0.638235294118
 0.334313725490	 0.638235294118
 0.336274509804	 0.638235294118
 0.338235294118	 0.638235294118
 0.340196078431	 0.638235294118
 0.342156862745	 0.638235294118
 0.344117647059	 0.638235294118
 0.346078431373	 0.638235294118
 0.348039215686	 0.638235294118
 0.350000000000	 0.638235294118
 0.351960784314	 0.638235294118
 0.353921568627	 0.638235294118
 0.355882352941	 0.638235294118
 0.357843137255	 0.638235294118
 0.359803921569	 0.638235294118
 0.361764705882	 0.638235294118
 0.363725490196	 0.638235294118
 0.365686274510	 0.638235294118
 0.367647058824	 0.638235294118
 0.369607843137	 0.638235294118
 0.371568627451	 0.638235294118
 0.373529411765	 0.638235294118
 0.375490196078	 0.638235294118
 0.377450980392	 0.638235294118
 0.379411764706	 0.638235294118
 0.381372549020	 0.638235294118
 0.383333333333	 0.638235294118
 0.283333333333	 0.640196078431
 0.285294117647	 0.640196078431
 0.287254901961	 0.640196078431
 0.289215686275	 0.640196078431
 0.291176470588	 0.640196078431
 0.293137254902	 0.640196078431
 0.295098039216	 0.640196078431
 0.297058823529	 0.640196078431
 0.299019607843	 0.640196078431
 0.300980392157	 0.640196078431
 0.302941176471	 0.640196078431
 0.304901960784	 0.640196078431
 0.306862745098	 0.640196078431
 0.308823529412	 0.640196078431
 0.310784313725	 0.640196078431
 0.312745098039	 0.640196078431
 0.314705882353	 0.640196078431
 0.316666666667	 0.640196078431
 0.318627450980	 0.640196078431
 0.320588235294	 0.640196078431
 0.322549019608	 0.640196078431
 0.324509803922	 0.640196078431
 0.326470588235	 0.640196078431
 0.328431372549	 0.640196078431
 0.330392156863	 0.640196078431
 0.332352941176	 0.640196078431
 0.334313725490	 0.640196078431
 0.336274509804	 0.640196078431
 0.338235294118	 0.640196078431
 0.340196078431	 0.640196078431
 0.342156862745	 0.640196078431
 0.344117647059	 0.640196078431
 0.346078431373	 0.640196078431
 0.348039215686	 0.640196078431
 0.350000000000	 0.640196078431
 0.351960784314	 0.640196078431
 0.353921568627	 0.640196078431
